time_div,plate_number,class,cell_line,pair_number,well_number,Mean firing rate,ISI CV,Network ISI CV,Spike count Fano factor,# of active electrodes,Weighted mean firing rate,# of bursting electrodes,Mean burst duration,Mean # of spikes per burst,Mean ISI within bursts,Median ISI within bursts,Median / mean ISI within bursts,Mean IBI,Mean burst rate,Normalized burst duration IQR,IBI CV,Burst %,Mean NB rate,Mean NB duration,Mean # of spikes per NB,Mean ISI within NBs,Median ISI within NBs,Median / mean ISI within NBs,ISI CV within NBs,# of NB electrodes,Weighted mean # of spikes per NB,NB %,INBI CV,Normalized NB duration IQR,Normalized cross-correlation AUC,FWHH of normalized cross-correlation,Synchrony index,Kreuz SPIKE-distance synchrony,NB peak firing rate,Time to NB peak,Spike count Fano factor within NBs,ISI CV within bursts,Spike count Fano factor within bursts,Mean INBI,Mean ISI,Spike time tiling coefficient
26,14,Class 1,isoQ2-07,7,12,2.13875,2.73122660681789,5.35695182119214,7.63355790059987,16,2.13875,15,0.776098555218728,18.8693961306892,0.0721946323825293,0.0607234977432535,0.82586096880053,16.8636211238054,0.0786666666666667,0.599802278319344,0.344916206940337,65.5887519370638,0.0966666666666667,1.59802482758621,300,0.00537392948541479,0.0029668965517206,0.55147545546058,1.35087064007997,14.9655172413793,20.0655882910193,84.7457627118644,0.172806045038486,0.0501478383348031,0.0940695456026095,92,0.291443939110736,0.793026283294198,827.586206896552,548.5,1.97090213773682,1.1486846625704,9.65594209952333,10.3850285714286,4.05119188170129,0.110604814392129
26,15,Class 1,isoQ2-07,7,13,0.335,1.63709165103231,3.01270119220101,3.72368947151704,12,0.444166666666667,9,0.782925281045752,8.63050108932462,0.145181178688562,0.134123747276689,0.866674000500466,30.0247408035714,0.0318518518518519,0.610234706813547,0.441195324280831,28.7292220449354,0.0566666666666667,2.07234823529412,76.9411764705882,0.0272342691112788,0.0151788235294172,0.555885423147061,1.30442221489927,11.1764705882353,6.91271081859317,81.3432835820896,0.154704154394684,0.299952355567842,0.0249246425459063,84,0.0763486523417982,0.719798562056193,411.764705882353,582.5,1.04977696674777,1.19899079429619,7.79642795413954,17.010675,16.5514787450806,0
26,15,Class 1,isoQ2-07,7,14,0.412708333333333,1.54691440736985,2.55231519779123,2.70252199461803,14,0.470238095238095,10,0.781917422417581,6.79395238095238,0.15326178918822,0.137853465201467,0.9276077749821,23.6770206183065,0.049,0.631611341348689,0.585453229630163,32.9209639124589,0.08,1.80406333333334,57.75,0.0318477323423715,0.0207933333333341,0.647080215239723,1.19865575535402,11.2916666666667,5.16872086247086,69.9646643109541,0.219185474082742,0.314302785925337,0.0338257514630059,3,0.0548235276519015,0.706111537802163,250,388.5,0.716420366652404,1.02334971230645,1.93828697938287,12.4651965217391,7.57012759646727,0
26,15,Class 1,isoQ2-07,7,15,0.1625,1.26320533335306,2.41811105758956,1.95416979443237,13,0.198461538461538,7,3.48956824489796,6.86632653061225,0.398962220278134,0.207701346938776,0.730859486198482,52.593761802969,0.0280952380952381,0.776850573248005,0.533558453536617,19.7037484263952,0.0433333333333333,1.73403692307692,33.3076923076923,0.0537766574002901,0.0293138461538457,0.556160958815771,1.34387197981745,9.53846153846154,3.54743120127736,55.5128205128205,0.452031174156367,0.385904224976219,0.0206840863828662,15,0.0282886777022645,0.701972617529142,307.692307692308,828.5,0.633090614886731,2.64712705379264,0.943738656987296,21.01516,19.7607862590089,0
26,15,Class 1,isoQ2-07,7,16,0.471041666666667,1.88167527618568,2.82037336642951,4.6733971417593,14,0.536666666666667,9,1.16434196026559,11.9551950409794,0.123460241468916,0.110923255524433,0.909477371502746,21.3542362055322,0.0474074074074074,0.533257838937429,0.340326939573189,38.6286774773405,0.0566666666666667,2.17915294117647,94,0.0236303179024058,0.0141858823529439,0.60035521590493,1.16157610901202,11.4117647058824,8.26824417412653,70.6766917293233,0.173944861559818,0.263349446808152,0.0263613602540337,87,0.0610823639193603,0.712916991558805,294.117647058824,460.5,1.93095637583893,0.886124896210776,2.97123463979681,18.42824,19.698113477605,0
26,15,Class 1,isoQ2-07,7,17,0.73375,2.06236318468694,2.58016804349448,6.13565878932486,12,0.977222222222222,11,1.18628894522483,12.3969244127983,0.166686522911918,0.142475857529093,0.853887380505274,20.2765421324571,0.0442424242424242,0.631815962558199,0.465654401571512,47.9406652671124,0.05,2.57393066666667,159.4,0.0170910186412673,0.0100453333333341,0.577249450114841,1.27726956535192,11.1333333333333,14.2025925925926,67.8875638841567,0.398205166211438,0.223761516272231,0.0286188301538667,127,0.125133501530478,0.454979868722367,466.666666666667,516.5,10.7076167076167,1.04098426081038,8.2729299654867,17.6181828571429,7.46256250604586,0.00420017930327869
26,15,Class 1,isoQ2-07,7,18,0.431666666666667,1.55707847873867,2.74138052778168,2.30945707763662,12,0.574444444444444,8,0.770626433549462,7.37033516055281,0.153393414307357,0.162432782024623,0.95146787886632,17.3618996831368,0.0579166666666667,0.816169605581613,0.533415302935875,31.1793710750678,0.0666666666666667,1.701488,66.45,0.0260665541503288,0.0146080000000028,0.560968195028683,1.29168203663843,9.6,6.99001262626263,64.1409266409266,0.39942204653467,0.282688788760519,0.025364234674519,70,0.0671159085213694,0.521800659893157,300,721.5,0.665686787742117,1.0227919829143,4.09339774557166,15.2316336842105,15.0862099929268,0
26,15,Class 1,isoQ2-07,7,19,0.121458333333333,1.03422632126731,2.06172680081137,1.11455971131079,13,0.149230769230769,2,3.77263199999999,7.3,0.493886647619046,0.453982666666663,0.922474804146355,18.8747657142857,0.0266666666666667,1.78144245940842,0.836763560574024,3.48106712564544,0,0,0,0,0,0,0,0,0,0,0,0,0.00910035433463197,51,0.0175013253081822,0.533329691613267,0,0,0,1.60264220668478,0.807885304659498,0,16.0018778565017,0.00426080836608596
26,15,Class 1,isoQ2-07,7,20,0.339166666666667,1.3663431712465,2.19665346074314,1.79580528308282,13,0.415641025641026,8,0.949291048265459,6.47691836349925,0.20169907713065,0.167988142830211,0.860800188111476,26.8078465116995,0.04,0.657357685267588,0.671338202071729,20.0128360025115,0.04,1.92832,51.25,0.0392699080358476,0.02751666666667,0.690485528843952,0.998777972018848,9.75,5.20789141414141,37.7764127764128,0.518813943885833,0.38812501632252,0.00948358698056112,88,0.0216965314885488,0.671309599097962,250,243.5,2.48954788526981,1.3235094173447,2.7186136071887,23.5962618181818,30.2522069010584,0
26,15,Class 1,isoQ2-07,7,21,0.257083333333333,1.54059734251055,2.52993934413429,3.01762353413413,9,0.455185185185185,7,1.02066353884712,6.55037593984962,0.27062704815876,0.249565233082706,0.939173084029218,57.5384103783784,0.0261904761904762,0.756457001227614,0.779438219837331,17.6132704960617,0.05,1.65394666666667,46.8,0.0360430667698021,0.0289626666666667,0.807210607692321,0.908757446526393,7.93333333333333,5.91388888888889,56.8881685575365,0.176864703497211,0.322306195292333,0.0140458683916403,31,0.0307432642103153,0.376497817664179,200,160.5,1.01887979861548,1.23672516481544,8.25462962962963,20.4188857142857,31.8320663442164,0
26,15,Class 1,isoQ2-07,7,22,0.308333333333333,1.72978735897589,2.82676406876281,3.45549273194227,12,0.409444444444444,8,1.0112713824947,8.83968454790823,0.168985810011776,0.143100373240795,0.875279177740504,47.8350555241816,0.045,0.407861670498871,0.494326207822854,32.6678694876236,0.0433333333333333,1.92954461538462,72,0.0280937073026421,0.0180123076923054,0.641365473008452,1.13220547731173,10.4615384615385,6.88265495188572,63.2432432432432,0.256619239928352,0.152041986872522,0.0189241255519574,94,0.05548128875641,0.542362891122465,384.615384615385,1220.5,3.15686274509804,1.25437842142148,3.67966977001841,23.47334,21.1502612690792,0
26,15,Class 1,isoQ2-07,7,23,0.494583333333333,1.87753041063365,2.88490678513791,5.30007158148685,11,0.717878787878788,7,1.08833077150861,13.9945178071228,0.127619059238512,0.107665205282114,0.839827471071153,31.7231522993197,0.040952380952381,0.681292385708779,0.473943747649705,29.5876361569051,0.05,2.288928,110.6,0.020943066628271,0.0114533333333342,0.548449315827365,1.25715513020728,9.53333333333333,11.7301851851852,69.8820556023589,0.36324992849029,0.270606870299907,0.0305860732778073,88,0.0810887523510519,0.519832838064627,333.333333333333,648.5,1.18046589952287,1.1444849235689,5.24479326806376,20.0132342857143,17.1335978435618,0.0125618068799179
26,16,Class 1,isoQ2-07,7,24,0.230208333333333,1.61480271238932,2.15391232758555,3.20362269848464,13,0.282051282051282,6,1.24035185185185,9.78240740740741,0.187433666887126,0.151630074074067,0.832635244265303,46.4248811919505,0.0283333333333333,0.474893929495272,0.383842711590674,20.1490108494818,0.0133333333333333,2.12708,38.75,0.0574228095238097,0.0426300000000024,0.739496438642609,1.01496503544334,8.25,4.60416666666667,14.027149321267,0.665746252581215,0.0243505157390532,0.00921023570551793,53,0.0155179715962534,0.668543117696251,500,1272.5,1.37270341207349,1.36760713960606,4.60458598726115,61.7984,18.7477258720979,0
26,16,Class 1,isoQ2-07,7,25,0.379166666666667,1.58462910838837,2.04707539245884,2.56587421300596,14,0.433333333333333,11,0.772454454331495,6.19787957614045,0.15098608714779,0.141053568528089,0.899164337582616,38.6925499621233,0.0421212121212121,0.886362533409966,0.574363426148054,36.2737621584304,0.0433333333333333,2.08506461538462,51.0769230769231,0.0435745160938287,0.028824615384609,0.655847409704437,1.16424464451144,11.0769230769231,4.53272582118736,36.4835164835165,0.465382721963745,0.256757730665387,0.00945639171603352,83,0.0361774591571711,0.552818247668942,230.769230769231,577.5,4.20591487009397,0.99177349716396,1.30904266176771,22.2527933333333,5.02294698974081,0
26,16,Class 1,isoQ2-07,7,26,0.424791666666667,1.33767446721709,1.95506048848735,1.73547084810778,15,0.452888888888889,8,0.790749186563306,5.63022690568475,0.179645624732035,0.155914863210593,0.862362151217467,36.5345060718954,0.06,1.06591301727417,0.888751151699674,16.4985094925284,0.0433333333333333,1.92539692307692,40.4615384615385,0.0483696885336048,0.0291476923076946,0.611136064272355,1.16208901997045,8.84615384615385,4.6786297036297,25.7969592937715,1.19245012651166,0.305232049613401,0.00860610014555574,60,0.0158080313646322,0.661587321098291,230.769230769231,226.5,1.50071377587438,1.50398162679261,1.42729917996649,23.9085266666667,10.8669730596281,0
26,16,Class 1,isoQ2-07,7,27,0.182083333333333,1.26761818865856,1.55031874744205,1.55509816718596,12,0.241111111111111,7,0.906437573902288,5.16784941249227,0.216369272624201,0.208413735621519,0.956127652438712,28.8005938285714,0.0276190476190476,0.632295282726752,0.66801252311919,18.4394965152857,0.00333333333333333,1.62520000000001,30,0.0560413793103451,0.0228000000000179,0.406842234802189,1.44057301019891,9,3.33333333333333,3.4324942791762,0,0,0.02394118020595,1,0.0197378745946969,0.578258409036543,1000,5.5,0,0.87667917400887,0.338443195367058,0,29.8616474945327,0.00696940431663017
26,16,Class 1,isoQ2-07,7,28,0.51,1.84506580247462,1.97030714899668,4.0412942968716,15,0.543333333333333,14,1.2996538404223,7.97400190121865,0.228190095829422,0.193120284733331,0.870195326408926,40.2434312713953,0.0326190476190476,0.652846936824845,0.623820874783471,42.0913560520913,0.03,2.59554666666666,104.555555555556,0.0270260870460232,0.0184044444444463,0.675122231661952,1.1506064836158,12.5555555555556,8.11005044338378,38.4395424836601,0.840615086096529,0.258649163360485,0.0132761726644765,106,0.0397425485589411,0.694714670465967,444.444444444444,1706.5,10.414979757085,1.20619205819806,4.64691518981748,34.61457,5.55267472382016,0
26,16,Class 1,isoQ2-07,7,29,0.135625,1.44235358149718,1.45470869915931,1.89475496580468,9,0.238888888888889,5,1.61608303030302,6.19242424242424,0.194437643357948,0.200758242424249,0.993744302305658,20.2307967272727,0.0186666666666667,0.538255550606057,0.662488249570837,13.67720135162,0,0,0,0,0,0,0,0,0,0,0,0,0.00261518732693215,145,0.00593804333356069,0.364393125584971,0,0,0,1.78635733246219,2.13620724549686,0,34.2592111790253,0
26,16,Class 1,isoQ2-07,7,30,0.448125,1.37754040745017,1.34908149827865,1.77753118224156,15,0.477555555555556,10,1.77551709895899,5.57379844475104,0.423320033302743,0.313638125398219,0.859380247170388,42.4152880465331,0.0463333333333333,0.895941669064879,0.756919813823393,21.6205360758265,0.0133333333333333,2.12254000000001,41.5,0.0492673308913311,0.0362299999999927,0.765158713356149,0.897404279165848,9.75,4.14675949050949,7.71734077173408,0.139043404331149,0.589843525056907,0.00572881087072426,52,0.0138812691855601,0.658330323610349,500,342.5,0.463414634146341,2.51555380363966,1.23019236470814,32.15176,17.02652601601,0
26,16,Class 1,isoQ2-07,7,31,0.16875,1.18065832227717,1.48255141777054,1.32782982449604,9,0.298148148148148,3,5.16174047930283,7.38997821350763,0.563240433862434,0.450097342047931,0.872535107949484,24.19198,0.03,0.808229025487214,1.03749194649607,6.90828726857945,0,0,0,0,0,0,0,0,0,0,0,0,0.00463687453889127,20,0.00926265618499912,0.301539073538305,0,0,0,2.18383349154628,0.764903846153846,0,15.1305710465267,0
26,16,Class 1,isoQ2-07,7,32,0.410416666666667,1.39134211043571,1.30416079978226,1.91840954481484,14,0.468095238095238,12,0.897159629399588,5.62720841959972,0.189228963115629,0.146233115596965,0.803395179026545,54.4737968969697,0.02,1.1250367582533,0.736365659339709,23.7880103877389,0.0266666666666667,2.30239,43.875,0.0539356163169535,0.03263999999999,0.602484291603833,1.1741568090782,10.375,4.11041666666667,17.8172588832487,0.368133762742248,0.381860850792873,0.0194983550633847,3,0.0240421141595373,0.578462407538928,250,215.5,1.53841775754126,1.53266768131479,1.06161196252404,21.9085371428571,10.8009421167153,0
26,16,Class 1,isoQ2-07,7,33,0.539791666666667,1.56131487395942,2.19567998067555,2.76739732846294,13,0.664358974358974,11,1.31769593976921,6.74278970396336,0.322852878849005,0.322339974827927,0.90860310147582,25.2060587029478,0.0396969696969697,0.946646166780322,0.616709918465916,33.808345231135,0.06,2.50428,83.1111111111111,0.0308507473547704,0.0191044444444451,0.629420187147072,1.1517976039345,10.0555555555556,8.23312289562289,57.7383249710536,0.300956739117885,0.250375437969236,0.0251040399841044,57,0.0593601970336264,0.45072234100027,277.777777777778,343.5,3.71229036295369,1.35899668023934,6.22665419686696,16.0684094117647,6.51043733602576,0
26,16,Class 1,isoQ2-07,7,34,0.531666666666667,1.34245802580243,1.78155588506659,2.09596878130866,13,0.653589743589744,12,1.59674462389196,6.39178955944229,0.272434732311713,0.270664246892448,0.965567920807645,36.8446874251455,0.0447222222222222,1.32759573633116,0.605825181053389,29.1704854701542,0.0633333333333333,1.92081684210526,47.1052631578947,0.0426447944124552,0.0277852631578971,0.650614899529275,1.13976935946598,9.63157894736842,4.71933811802233,35.0705329153605,0.593762727919275,0.655436486893545,0.0318480624809167,3,0.0350821236551858,0.577695418837938,263.157894736842,968.5,4.11342291576362,2.03399723969174,1.56511862130707,15.6665733333333,11.6023027935199,0.00417545341568114
26,16,Class 1,isoQ2-07,7,35,0.109375,1.46407309626589,1.32789711760592,1.70048380728207,6,0.287777777777778,4,0.931459030303033,5.00833333333333,0.205978863833138,0.198934030303027,0.953048041325032,28.9342533333333,0.0258333333333333,0.910884941878885,0.571784602421081,11.5027010634527,0,0,0,0,0,0,0,0,0,0,0,0,0.00097553844152711,36,0.00357371259368151,0.244728907154098,0,0,0,1.36055909235698,0.633925049309665,0,24.1055182253656,0
28,14,Class 1,isoQ2-07,7,1,0.414583333333333,1.83985387973778,1.87645777454686,5.90771333964128,12,0.551388888888889,11,1.64042407282913,10.2588362617774,0.309111087531289,0.263588803412271,0.811343499363776,36.596896031746,0.0251515151515152,0.542320095331065,0.489660620620065,37.1943215717097,0.0233333333333333,3.72448,125.714285714286,0.0317665869010689,0.0190857142857206,0.555527200673843,1.43855525550827,11.1428571428571,11.3380952380952,44.2211055276382,0.530962162588914,0.319162823148369,0.017996029594986,121,0.0554725977596496,0.512360328031599,571.428571428571,1930.5,18.2444444444444,1.45174804110754,5.44317301116936,39.1803733333333,7.28804383601555,0
28,14,Class 1,isoQ2-07,7,2,0.088125,1.46671785700893,2.20929433935603,3.046703828826,9,0.151481481481481,5,0.744062399999998,6.1275,0.152244619126983,0.136142799999993,0.886262043040479,42.1433688888889,0.018,0.544223111366603,0.405959066289525,18.1162868316202,0.0166666666666667,1.760704,36.4,0.0507024561576354,0.0294639999999902,0.570668883366454,1.46647752980924,10.8,3.37261072261072,43.0260047281324,0.388880910149472,0.0834843326384097,0.0153587552281175,59,0.0522402318757403,0.580810668102674,400,719.5,0.803030303030303,0.98590919704323,0.835164835164835,53.31482,28.4086322581599,0
28,14,Class 1,isoQ2-07,7,3,1.3475,2.4620992122076,4.21311956464396,5.93711221038538,15,1.43644444444444,15,0.831608274802001,13.277999453438,0.115415261536117,0.0895238654581283,0.807519174375851,18.6279951722297,0.0688888888888889,0.813207160686031,0.421883895037552,64.0819976788294,0.0933333333333333,1.54224857142857,198.714285714286,0.00787450137163474,0.00427285714285728,0.541935134982561,1.38469761574315,14.6071428571429,13.6325549450549,86.0235003092146,0.167840588902107,0.116266280476589,0.0754168095927211,100,0.20800850939858,0.795654590469498,571.428571428571,442.5,3.29684364167123,1.64200301633129,13.3939046454145,10.3013037037037,5.58664684003388,0.0451837987420265
28,14,Class 1,isoQ2-07,7,4,0.772916666666667,2.43224819347837,4.28162517928552,7.387606853104,15,0.824,14,1.20689528225144,12.7262786198969,0.174587054780563,0.145186073065627,0.819960339064425,29.4732884003392,0.0514285714285714,0.623825334137714,0.381042811626569,62.7075045606827,0.0433333333333333,2.14071384615385,210.538461538462,0.0102338634037364,0.00508923076922831,0.497915398059691,1.57932662609257,14.7692307692308,14.262348548887,73.7735849056604,0.235613962331643,0.138937421167386,0.066919534990933,69,0.196812848594275,0.77646846638742,615.384615384615,636.5,2.7040855288278,1.57057194144512,11.2583386058857,21.9212933333333,7.26464873390367,0
28,14,Class 1,isoQ2-07,7,5,1.81604166666667,2.80653999645439,4.19211376875973,7.31736329567554,16,1.81604166666667,16,0.776015253937021,15.4513553491112,0.071988411920006,0.0625236847116235,0.848578741519782,18.0186060644268,0.079375,0.57800485902617,0.394114239479321,71.7306002934819,0.09,1.54221333333333,259.037037037037,0.00608107361789278,0.00315555555555544,0.517403424371235,1.48485319014583,15.7777777777778,16.4089285714286,80.2340254674773,0.23625829419711,0.135696531069388,0.114609245497454,50,0.322237878847109,0.809571393772357,666.666666666667,376.5,5.93602055564477,1.15057197967223,7.7918808770115,10.6118123076923,1.17281635169457,0.0781152475526103
28,14,Class 1,isoQ2-07,7,6,2.285625,2.97643594493774,3.6418787871541,11.3632516680247,16,2.285625,15,0.828797557355247,22.5640796071175,0.0650614345287211,0.05638840651946,0.83987835669646,12.8113653998921,0.0826666666666667,0.594029741447009,0.300653372098552,74.1542665002392,0.0733333333333333,1.8284,389.5,0.00471243851269936,0.00249818181818252,0.530642294842024,1.43480437446854,15.3636363636364,25.3897727272727,78.1059155956613,0.0854864042651399,0.049343884240037,0.104162822413942,95,0.336535520805693,0.754618490719159,909.090909090909,583.5,0.936632747456059,1.21198177045389,20.273565715939,13.825619047619,2.60434265529341,0.131167231154817
28,14,Class 1,isoQ2-07,7,7,2.12770833333333,3.11636460669142,5.19656235111964,6.03457653566292,16,2.12770833333333,16,0.654422254258858,16.3765500724667,0.0648099463735786,0.0523035074691722,0.799721513999794,15.0007983307907,0.0941666666666667,0.570537734432653,0.411398304489597,73.1866657834635,0.106666666666667,1.3607575,280.1875,0.00492482209244873,0.00252125000000114,0.50983344041874,1.60503826098788,15.625,17.9093120421245,87.7900714775286,0.253919782859628,0.0799963021345725,0.11478546971515,109,0.347830030403796,0.826575103329922,843.75,388.5,4.41426219747119,1.25913034792917,8.47247245089236,8.96794064516129,0.932757020245183,0.16723927415495
28,14,Class 1,isoQ2-07,7,8,0.813958333333333,2.39260081561919,3.67743651103026,8.77307196836264,14,0.93,12,0.789965697641682,16.0342922396231,0.0869919157675463,0.0782808327639132,0.85780749895528,20.5490661798283,0.0488888888888889,0.541256735996382,0.318992901768902,61.6951391662713,0.0466666666666667,1.86077714285714,212.5,0.00880940967870184,0.00409142857143355,0.464042461204694,1.6496225377559,13.6428571428571,15.5529827315542,76.1453800870233,0.179953797767083,0.204637605111029,0.079104527453912,75,0.203724404502893,0.662513303205585,571.428571428571,584.5,2.46460481099656,1.2989480551368,9.47896955503513,20.0350338461538,2.82859320483373,0.0323957511376527
28,14,Class 1,isoQ2-07,7,9,0.637291666666667,2.0111889337201,2.63230114376582,4.76760737109486,16,0.637291666666667,15,0.726751835338833,8.60070387704598,0.105952145321423,0.0917188184201779,0.853627596731929,34.4546648237477,0.0406666666666667,0.662395554442524,0.660544211443468,52.3587160792542,0.0366666666666667,2.17805818181818,152.090909090909,0.0142271693471335,0.0068872727272652,0.486639856790696,1.46865898395671,15.4545454545455,9.84848484848485,54.6910755148741,0.563471093525286,0.226065998342465,0.0538590261581683,83,0.140907184146017,0.731869661177883,454.545454545455,1002.5,6.23911587407904,1.12190016289187,4.41526231542598,25.534048,3.53289052907455,0
28,14,Class 1,isoQ2-07,7,10,0.52625,2.04952955229904,2.97930000954408,3.34829390973739,10,0.840666666666667,7,0.490339112260188,9.09313137971675,0.0968279581011361,0.0784690803191526,0.863590269026405,21.2616781406095,0.0861904761904762,0.566921708718403,0.495375642156155,40.313524311485,0.00666666666666667,1.62804,40.5,0.0415233725490195,0.0331199999999825,0.797827837401328,0.796352525079669,6,6.75,3.20665083135392,0,0,0.00116102043176269,44,0.0134502379804332,0.361320732228601,1000,654.5,1,0.890470726712908,2.67456127041926,90.48712,14.5643019719438,0
28,14,Class 1,isoQ2-07,7,11,2.195625,3.06994357549986,4.50914227722151,13.3358257153041,15,2.342,14,0.917812321131213,24.6886850972873,0.0734186417719183,0.062063723872178,0.825161639030012,14.7358691038573,0.0738095238095238,0.51370037892933,0.405830877788777,70.5766916906338,0.0666666666666667,1.972372,406.05,0.00487938264868446,0.00266799999999563,0.547109891657694,1.4174520666742,14.1,28.8466483516483,77.0566467406775,0.166165095872652,0.0936584781059266,0.0765667717188914,102,0.289224067552166,0.715034670511091,750,577.5,1.57222414231589,1.42297415873716,25.938015020447,14.9723326315789,1.83633631705279,0.11221446265921
28,14,Class 1,isoQ2-07,7,12,2.41583333333333,3.87028212066565,6.17531678752229,13.6743698002383,16,2.41583333333333,15,0.817646991812866,26.354701754386,0.0425151673481685,0.0341115571929813,0.781016166576207,12.0521533990437,0.0797777777777778,0.361592217322465,0.251245883716449,75.9776531740281,0.0766666666666667,1.55870608695652,442.478260869565,0.00354647468721106,0.00174956521738933,0.492542673781414,1.81948176516659,15.6521739130435,28.2804865424431,87.7630217316316,0.196233315629315,0.0771662812982579,0.184925622278847,85,0.48862763442359,0.830267518079404,1217.39130434783,408.5,3.3224947675386,1.0164704546171,6.75245999056698,12.7386218181818,1.37586067151089,0.416261783582009
28,15,Class 1,isoQ2-07,7,13,0.835208333333333,1.9532312472513,3.81954746006394,7.62352768685901,14,0.953809523809524,11,0.881345338559686,15.822637713164,0.131239903961034,0.116382839001347,0.904435170027901,39.1617597555556,0.0309090909090909,0.575847990703718,0.635845754958633,32.4693767835923,0.0533333333333333,2.263005,208.75,0.0109029559103772,0.0065599999999989,0.601747694415807,1.27953988596148,12.4375,16.8222870879121,83.312546769768,0.195845532811102,0.183163330065164,0.0335626080921407,89,0.113419029707008,0.727102502038053,562.5,752.5,1.72083868207103,1.664565309847,28.9749368795357,18.730992,11.3302650388118,0.0316175996451989
28,15,Class 1,isoQ2-07,7,14,0.599791666666667,1.85292168582566,3.24821605968959,5.58638234648008,15,0.639111111111111,11,0.775538901375542,11.7087876219068,0.105983491116903,0.093733995360504,0.872580485360781,39.895118989899,0.0387878787878788,0.468732474645849,0.317871385646793,37.1158561869309,0.05,1.764576,129.8,0.0137563499257442,0.00749600000000091,0.543588044443685,1.49984525182039,11.8,11.0779498279498,67.6276484890587,0.255560335510151,0.252150172480099,0.0497288352416969,18,0.104164193206978,0.704052216586008,466.666666666667,1044.5,0.631322094055013,1.1495801876184,6.42102873083192,16.50536,11.848521893855,0.00907017287662597
28,15,Class 1,isoQ2-07,7,15,0.253333333333333,1.44614964969786,2.52511023359856,2.47059253757575,13,0.310512820512821,9,0.734624977022227,6.07400145243283,0.145217928907447,0.122035512182904,0.867823615769254,41.8287886419136,0.0366666666666667,0.716682843146163,0.55610173910594,27.0223170391596,0.0566666666666667,1.79475294117647,47.5294117647059,0.0387184499171271,0.0201270588235296,0.516809535714084,1.36445578629166,10.5882352941176,4.50253210841446,66.4473684210526,0.441459738197016,0.251067679905756,0.0332492584279621,47,0.0590040055336535,0.696184381378986,235.294117647059,288.5,0.88992297817715,1.02784617230929,1.41473431477854,15.82743,12.3256789146906,0
28,15,Class 1,isoQ2-07,7,16,0.569583333333333,2.01584759823386,2.40214861681715,4.73695525775028,15,0.607555555555556,11,0.806091850564354,9.68116082700261,0.113716165310654,0.103509342014532,0.873672817046917,18.1533931233349,0.0545454545454545,0.654523877585333,0.435098953220801,48.1930302716836,0.0533333333333333,1.848205,111.0625,0.0168096888918264,0.00977749999999578,0.581173863457939,1.34393373545296,12.3125,9.04280094905095,64.996342355523,0.177522240414753,0.257801691462678,0.0380844667395298,34,0.107187725230329,0.622462320527923,375,1016.5,1.08018433179724,1.01830526661085,2.73145015343457,16.0063306666667,7.0841172345442,0
28,15,Class 1,isoQ2-07,7,17,0.779791666666667,2.33928228787278,2.83838062264727,9.45714035635945,12,1.03944444444444,10,1.02402433881674,17.605303030303,0.114700631523091,0.0927342369408392,0.83306998980101,27.9624515658094,0.041,0.663374934277494,0.556995433525498,47.5160295657374,0.04,2.49086666666667,220.166666666667,0.0113727542178149,0.0061599999999995,0.54356967733502,1.37897009283791,11.1666666666667,19.7587121212121,70.5850921720545,0.354966401522623,0.192683099534121,0.0375782055188058,109,0.14658283849382,0.452975535416922,500,402.5,10.4863241106719,1.49457570819678,17.0591503783102,21.22448,4.62059326892301,0.0133568254446943
28,15,Class 1,isoQ2-07,7,18,0.474791666666667,1.71384496471724,2.21371954121208,2.90516465151219,12,0.631388888888889,9,0.518518422107652,6.93187131535384,0.0963919164602253,0.0874154038304522,0.901512954988964,37.1873695281509,0.0566666666666667,0.636035094834978,0.570273294106582,34.4209182726073,0.06,1.55651555555555,67,0.023559548110116,0.0123177777777808,0.523922520715688,1.32229941375088,11.2777777777778,5.95276482776483,52.917946467749,0.333628183205491,0.173063796853561,0.0257562824751595,81,0.0835411616103099,0.546736554978289,333.333333333333,768.5,0.735416158164511,0.841292003145517,2.14975301626158,14.5881082352941,14.9899229218002,0
28,15,Class 1,isoQ2-07,7,19,0.176458333333333,1.41585940412803,2.39066749770825,1.95542516259709,12,0.233333333333333,9,2.02115372134039,5.81393298059965,0.262232984597805,0.269862328042331,0.938733314316771,34.4349821568627,0.0181481481481481,0.948122970882552,0.923226484569572,17.8233748777085,0.0366666666666667,1.31043636363637,31,0.0443987773035542,0.026341818181817,0.596179549474879,1.15267511113255,9,3.42795815295815,40.2597402597403,0.371173238370816,0.327877452523342,0.0274170267732039,94,0.0316048500083615,0.608698793665653,272.727272727273,293.5,1.78,1.53144633015081,0.79778156996587,19.09572,14.0059527428459,0
28,15,Class 1,isoQ2-07,7,20,0.5325,1.82594116678816,2.33771201228174,3.09631438583477,14,0.607619047619048,12,1.09422058779673,7.64755379424497,0.166221770429274,0.123252331614463,0.801623919832143,31.9608654115408,0.0502777777777778,0.897854608114641,0.432832269816354,36.5876546523224,0.05,2.282608,80.3333333333333,0.0284865340560192,0.0191840000000018,0.661955250066867,1.18046062531382,12.0666666666667,6.67397158397158,47.1439749608764,0.221860918504803,0.578534964339106,0.0162587723234953,54,0.0392809219308456,0.68760003191096,333.333333333333,1011.5,2.96923725242309,1.4576286855292,1.70497095873878,16.7970971428571,21.1234142539527,0.00838695147618121
